class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.557850242,0.433732927,-1.425098777,0.999713004,0.591578007,0.361873031,-1.333535552,0.999443352,0.613178909,0.363010049,-1.334048033,0.999501169,0.630929351,0.364957124,-1.33454752,0.999356627,0.519780695,0.36654669,-1.331122637,0.999447644,0.494144589,0.370552808,-1.33042407,0.999585688,0.470819861,0.374732494,-1.330913544,0.999548674,0.665210545,0.411217421,-0.758404136,0.999348044,0.441873491,0.420833588,-0.717788339,0.999640822,0.608147264,0.531486869,-1.213546753,0.999782681,0.517715871,0.532274306,-1.202424645,0.999817014,0.868285298,0.893941283,-0.436624378,0.993227124,0.276030838,0.9087134,-0.449385464,0.996654451,1.020296812,1.378226995,-0.585237622,0.142850876,0.206579596,1.476224303,-0.693721473,0.29163757,0.997908711,1.769464016,-1.218399048,0.035780225,0.298193067,1.743883252,-1.760832191,0.106086329,1.02828598,1.915845752,-1.417182684,0.04558789,0.300272405,1.865458012,-2.009396076,0.114926115,0.963704109,1.902557135,-1.496891856,0.071836755,0.348668903,1.814304233,-2.115266323,0.17301859,0.938374877,1.845654726,-1.281915545,0.072025836,0.358585507,1.765817046,-1.836178064,0.160895139,0.785116196,1.87097013,-0.108967699,0.001581193,0.396835238,1.888857484,0.114378035,0.001621307,0.793119311,2.698042393,0.023546025,0.001915317,0.43527621,2.711423159,0.23850894,0.000859543,0.801220238,3.424667358,0.970824599,0.000635045,0.45792523,3.434387684,0.961364925,8.40E-05,0.812705159,3.543518543,1.011864424,0.000316254,0.455146223,3.552973747,1.007691145,0.000235857,0.742610395,3.658173084,0.153468192,0.000267676,0.519064248,3.669806957,0.103456579,0.000432988
0,0.557823062,0.433955759,-1.436716557,0.999709308,0.591520667,0.361987263,-1.344180107,0.999442637,0.61312139,0.363102436,-1.344764352,0.999499083,0.630868435,0.36503461,-1.345278859,0.999357939,0.519748628,0.366739064,-1.342104197,0.999442816,0.494116783,0.370765597,-1.341395617,0.99957931,0.470802963,0.374958903,-1.341895223,0.999541938,0.665207684,0.411271065,-0.76456511,0.999352634,0.441862404,0.421115369,-0.724356294,0.999632537,0.608125091,0.531763494,-1.223268032,0.999782026,0.517686665,0.532776177,-1.212661982,0.999814093,0.868705869,0.893951416,-0.444894016,0.993203759,0.276419282,0.908716381,-0.449490219,0.996423602,1.025358915,1.376309037,-0.591091514,0.143147871,0.206754059,1.476260781,-0.68901062,0.285284698,1.006228685,1.768058062,-1.227235675,0.035973631,0.297224939,1.744769454,-1.75873661,0.102917917,1.037601113,1.91430366,-1.432602167,0.045696829,0.29841885,1.867359638,-2.010781765,0.111841828,0.971360087,1.901077867,-1.514730453,0.072117954,0.347151041,1.817209125,-2.119052887,0.168839559,0.945623875,1.844348192,-1.291359544,0.072248913,0.357492954,1.768095255,-1.836207628,0.156812578,0.785437405,1.870098114,-0.112149499,0.001551701,0.39799732,1.888768554,0.117609605,0.00157675,0.79609102,2.697087526,0.00906845,0.001934684,0.438951403,2.711311579,0.234201118,0.0008598,0.808504105,3.424296141,0.952599823,0.0006323,0.465862453,3.434188128,0.949944198,8.38E-05,0.820900619,3.543200493,0.992601991,0.000312719,0.464277983,3.552805185,0.995096028,0.000235349,0.750651896,3.657595158,0.123951212,0.000265955,0.526316524,3.668987274,0.090227298,0.00043373
0,0.557764649,0.433969945,-1.436458111,0.999714077,0.591435194,0.361996651,-1.343895435,0.999453783,0.613059402,0.363108575,-1.344477415,0.999509156,0.630807221,0.365040988,-1.344980955,0.999371231,0.519688785,0.366795629,-1.341976285,0.999451458,0.494077206,0.370861948,-1.341261983,0.999585271,0.470788538,0.375092596,-1.341775179,0.999547362,0.665204942,0.411266387,-0.764250338,0.999369562,0.441861242,0.421348989,-0.724479854,0.99963671,0.608114898,0.531772137,-1.222864389,0.999785125,0.517674446,0.532856047,-1.212525129,0.999815404,0.868953407,0.893979788,-0.440960169,0.993184388,0.276744485,0.908684611,-0.449663341,0.996311665,1.025888443,1.376243711,-0.581763208,0.142164901,0.206858307,1.475814939,-0.687359035,0.278323412,1.008182406,1.767999411,-1.225778461,0.036223579,0.296780169,1.745026469,-1.753345728,0.100953147,1.039745092,1.914238214,-1.430407047,0.046110898,0.298082918,1.868592501,-2.005137444,0.110520303,0.973681927,1.900974035,-1.513559103,0.072880179,0.34623915,1.819370151,-2.113310337,0.167193383,0.947700381,1.844234228,-1.290424109,0.072972588,0.356626093,1.769841909,-1.831063628,0.155118212,0.785272241,1.870017648,-0.111680329,0.001522345,0.3978661,1.888648629,0.117209412,0.001536632,0.795359254,2.696994305,-0.005290306,0.001895847,0.437667608,2.710970879,0.21555075,0.000836073,0.805869758,3.4240973,0.913409412,0.000611828,0.460562795,3.434119701,0.908336282,8.12E-05,0.81767863,3.542972326,0.950815976,0.000302243,0.458482414,3.552704811,0.949973881,0.000226885,0.747320116,3.657316685,0.084417075,0.00026014,0.519090891,3.667720318,0.043779291,0.000424319
0,0.557746708,0.433985114,-1.436043501,0.999718428,0.591415167,0.36200133,-1.343495727,0.999463558,0.613028646,0.363111287,-1.344074845,0.999518156,0.630787313,0.365047276,-1.344572902,0.999382973,0.51966089,0.366808712,-1.34167397,0.999459028,0.494058937,0.370892942,-1.34095943,0.999590635,0.470775455,0.375144571,-1.341478109,0.99955231,0.665216804,0.411268711,-0.764086187,0.999384463,0.44185394,0.42147252,-0.724468648,0.999640346,0.608109891,0.531780183,-1.222458005,0.999787569,0.517665982,0.532914579,-1.212257743,0.999816358,0.869159579,0.894024968,-0.437041819,0.993134856,0.276972771,0.908573151,-0.44977054,0.996206999,1.025971293,1.376127839,-0.572785974,0.140951738,0.206987023,1.475347281,-0.686562479,0.271782368,1.009015799,1.768008709,-1.218121648,0.036334872,0.296599895,1.744749665,-1.750884414,0.099336952,1.040723562,1.914231658,-1.420597315,0.046413627,0.297712982,1.868795156,-2.002354145,0.109585389,0.974869132,1.900970817,-1.504857063,0.073465288,0.345883608,1.820215464,-2.109886169,0.166087896,0.948729634,1.844228029,-1.283156276,0.073520072,0.356296092,1.770492554,-1.828444242,0.15392521,0.784898818,1.869961381,-0.111008704,0.001495277,0.39746657,1.888570666,0.11659871,0.001500945,0.794452071,2.696838856,-0.011328475,0.001868803,0.436576307,2.710782766,0.201402098,0.000818533,0.803471684,3.424022675,0.897569835,0.000596097,0.457018077,3.434017658,0.8847211,7.93E-05,0.814853847,3.54289937,0.934052765,0.000294059,0.45462051,3.552666426,0.92523241,0.00022009,0.744373262,3.657207489,0.069367871,0.000255841,0.514605045,3.66714716,0.019205365,0.000417144
1,0.561335623,0.583659053,-1.664758682,0.999768317,0.607890487,0.487090439,-1.600144744,0.999547362,0.632964194,0.485954821,-1.600371957,0.999550641,0.656631649,0.48658517,-1.601012588,0.999488056,0.514166236,0.492958993,-1.606680155,0.999506295,0.480655849,0.494486481,-1.605516434,0.999523878,0.456308067,0.496797949,-1.605806589,0.999516904,0.694253683,0.507594287,-1.014329791,0.999539733,0.420340836,0.520985305,-1.004008532,0.999630809,0.612937868,0.684657872,-1.427986503,0.99982667,0.512674928,0.695479929,-1.428118944,0.999797583,0.888570189,0.891339481,-0.51793021,0.995337248,0.26281479,0.924940348,-0.61626637,0.995043397,1.011267424,1.364427447,-0.109809779,0.082707539,0.212948278,1.488093972,-0.452838957,0.147376999,0.944814801,1.744763613,-0.246801585,0.022207951,0.33329758,1.710541487,-1.034976244,0.044453267,0.966322303,1.88079679,-0.327423036,0.02864695,0.343059957,1.821492791,-1.200108647,0.058609344,0.913218498,1.863887668,-0.404384285,0.046520714,0.388960868,1.759792805,-1.269563675,0.088891804,0.892656326,1.81381762,-0.292077422,0.045810051,0.394521952,1.714124203,-1.082209945,0.079822682,0.80084163,1.849653721,-0.113120914,0.000470174,0.393301576,1.868369222,0.119232915,0.000372283,0.806026459,2.670526028,0.143628195,0.000737712,0.445068538,2.687186003,0.562354743,0.000415592,0.834124565,3.386458397,1.216093779,0.000119513,0.486873567,3.391021252,1.616667747,1.83E-05,0.846780121,3.497266054,1.269896626,5.18E-05,0.487736076,3.49825716,1.700477362,4.63E-05,0.780409575,3.633758307,0.342272997,8.78E-05,0.568129182,3.641087055,0.732380271,0.000138422
1,0.561531603,0.583913565,-1.657162666,0.999772012,0.608154178,0.487110734,-1.591415524,0.999558091,0.633233547,0.485937178,-1.591701031,0.999560893,0.65682435,0.486545175,-1.59239459,0.999501169,0.514001191,0.493332356,-1.596737623,0.999516428,0.480320364,0.494958282,-1.595564127,0.999533951,0.455980301,0.497312069,-1.595859408,0.999527097,0.694391608,0.507585108,-1.000671268,0.999554873,0.419873059,0.521739483,-0.984294415,0.999639153,0.613250792,0.68490237,-1.418969989,0.999830604,0.512757242,0.696224511,-1.417054296,0.999796808,0.888924956,0.891245782,-0.515347838,0.995245099,0.262654543,0.92512399,-0.606145978,0.994779587,1.015558958,1.359350204,-0.152767301,0.083800219,0.216801047,1.489987969,-0.548097253,0.14761886,0.949416041,1.739021897,-0.269817859,0.022776105,0.34240973,1.680464983,-1.199004769,0.044370197,0.970259547,1.873741746,-0.343109399,0.028928889,0.356876433,1.778717041,-1.368694305,0.058023572,0.917850673,1.856642246,-0.417264223,0.046800848,0.396825492,1.712566137,-1.422006011,0.087359466,0.897552133,1.808018565,-0.313479722,0.046111587,0.401550621,1.67336297,-1.240098596,0.078494817,0.80481261,1.845538974,-0.113731399,0.000443852,0.397313118,1.865572572,0.119713783,0.000343665,0.808560729,2.666817665,0.131466135,0.000702837,0.445695549,2.683433771,0.554746032,0.000412148,0.834718227,3.382654905,1.196539164,0.000112738,0.486473709,3.387923479,1.594785929,1.80E-05,0.847074986,3.492724657,1.248750687,4.77E-05,0.48709026,3.494334698,1.677057862,4.42E-05,0.78182292,3.630268335,0.318261027,8.57E-05,0.568005681,3.638581276,0.709476769,0.000139388
0,0.551546991,0.427974403,-1.448871851,0.99987787,0.590419888,0.354537398,-1.356635094,0.999777555,0.613050699,0.358099133,-1.357145071,0.999788344,0.631251216,0.363941044,-1.35737431,0.999741018,0.513628423,0.35528186,-1.351783514,0.999761105,0.486468077,0.359197259,-1.350853443,0.999794066,0.461540312,0.363133043,-1.351378441,0.999780715,0.668953776,0.41629082,-0.776225805,0.999748468,0.434110343,0.413353801,-0.729883909,0.999823391,0.60151732,0.52801156,-1.235906005,0.999902189,0.505844593,0.526501834,-1.225286722,0.999910295,0.86747998,0.891336083,-0.459594816,0.994954884,0.268998086,0.910396814,-0.469763368,0.99672097,0.989506423,1.398881674,-0.644714713,0.095524758,0.200326607,1.457696795,-0.688727677,0.221602887,0.969182014,1.76938498,-1.341339946,0.033696823,0.291614443,1.746278763,-1.734846115,0.08703462,0.99791038,1.910154104,-1.562928915,0.044942439,0.292658389,1.878950715,-1.994976997,0.103734225,0.93490392,1.893767476,-1.647164106,0.07311146,0.344929129,1.830013394,-2.100190401,0.161861405,0.911096275,1.837133646,-1.409697294,0.075557835,0.354717433,1.778386593,-1.812530756,0.150732771,0.78097707,1.865257382,-0.099214055,0.001157265,0.387222648,1.88277638,0.105933927,0.001113562,0.792671978,2.685109138,0.024958158,0.000895068,0.435021818,2.700284481,0.174821809,0.000353511,0.810875416,3.407856464,0.943907738,0.000179716,0.462357134,3.422745228,0.878375411,1.99E-05,0.823454976,3.524951696,0.982320666,9.75E-05,0.461326599,3.543577433,0.921850026,5.73E-05,0.748873293,3.646561146,0.112461209,9.93E-05,0.520408034,3.646197557,0.004492569,0.000164176
0,0.554273784,0.427281052,-1.402062893,0.999776602,0.587830067,0.355659038,-1.31224227,0.999580264,0.608927667,0.359403193,-1.312752962,0.999607742,0.625869572,0.365078151,-1.31320715,0.999521077,0.516272783,0.356155843,-1.309679031,0.999568701,0.490556806,0.360116422,-1.308832407,0.9996503,0.466399908,0.364077061,-1.309398413,0.999629915,0.661606669,0.416580528,-0.744311869,0.999502242,0.438274235,0.413655132,-0.704024136,0.999684274,0.601469874,0.524767697,-1.195243597,0.999828279,0.509657621,0.523553967,-1.184998035,0.999848783,0.861042619,0.888956249,-0.436048448,0.993323624,0.276500762,0.900321603,-0.437631905,0.99652499,1.00640142,1.372184277,-0.577886105,0.106292687,0.205280185,1.439674973,-0.608518422,0.247498319,0.995139003,1.763218999,-1.224559546,0.030686798,0.254490674,1.75536871,-1.60597074,0.086716928,1.027427435,1.906118393,-1.428806543,0.04065863,0.238014504,1.889860153,-1.851135492,0.099658988,0.962216854,1.893555522,-1.513838053,0.065781996,0.294135481,1.855400085,-1.96953845,0.155810535,0.936547756,1.836926222,-1.290968299,0.067546032,0.311578274,1.801965594,-1.687041521,0.146758363,0.77490443,1.844408274,-0.105993964,0.001268416,0.39332217,1.863242388,0.111667134,0.001296509,0.792367578,2.663637638,0.013522044,0.001228669,0.441693932,2.678561211,0.202881187,0.00048601,0.807151616,3.387156487,0.939998031,0.000304207,0.464891851,3.400830507,0.919731021,3.86E-05,0.819156349,3.503915548,0.980987668,0.000167742,0.462526858,3.519778013,0.965146661,0.000114652,0.748087466,3.620216608,0.137629613,0.00014222,0.521768928,3.623650789,0.069406584,0.000254965
0,0.554947972,0.427300245,-1.402857065,0.999779224,0.588154197,0.355694354,-1.312770128,0.999584079,0.609096885,0.359428883,-1.313308001,0.999611914,0.626083076,0.365077347,-1.313766956,0.999524295,0.516667008,0.356196553,-1.310284019,0.999573171,0.491003752,0.360158265,-1.309450984,0.999655187,0.466844797,0.36411038,-1.310014606,0.999633849,0.661830604,0.416508704,-0.74625814,0.999506474,0.438498437,0.413680106,-0.710857511,0.999689341,0.602041662,0.524784148,-1.195628047,0.999830127,0.51042825,0.523570359,-1.186570883,0.999850869,0.861250103,0.889677346,-0.436911494,0.99337858,0.276511014,0.900125206,-0.461001724,0.996586859,1.006406903,1.373307705,-0.580412507,0.106371231,0.20524399,1.43969965,-0.679567635,0.245989263,0.996441185,1.763333678,-1.2495718,0.030696597,0.255634367,1.755283713,-1.728779554,0.086887904,1.029021978,1.906255484,-1.454426408,0.040780563,0.240224525,1.889732242,-1.980014205,0.099950142,0.964204311,1.893805981,-1.536899328,0.066032454,0.295710176,1.854917049,-2.092641592,0.156339154,0.938264966,1.837091684,-1.315906048,0.067656271,0.312790424,1.801604629,-1.809029341,0.147159293,0.774340868,1.84673357,-0.101887986,0.001283155,0.392398059,1.863996267,0.107581481,0.001310269,0.789875329,2.665179253,0.041635662,0.001241821,0.439405382,2.679205656,0.205861136,0.000482557,0.802952647,3.387835741,0.974745572,0.000309936,0.461030424,3.400919199,0.930012405,3.83E-05,0.814748466,3.505046129,1.016094446,0.000171391,0.458363056,3.519886732,0.976183772,0.000114032,0.742813408,3.620433331,0.174071729,0.000143699,0.518452048,3.623887777,0.081757717,0.000252882
1,0.588792622,0.706173003,-4.098125935,0.999619186,0.666560352,0.577203214,-4.072128296,0.999148071,0.71045047,0.581088841,-4.071613312,0.999056578,0.752667427,0.587057889,-4.071781635,0.998555243,0.532880187,0.562721312,-4.08716917,0.99941355,0.48184222,0.558449388,-4.087872982,0.999518931,0.444391638,0.558629453,-4.087947845,0.999467611,0.813484788,0.616518795,-3.370564938,0.998513103,0.387086451,0.577389598,-3.43329668,0.999732077,0.64045161,0.839014471,-3.785334349,0.998852551,0.510744631,0.825614631,-3.806443691,0.999411225,0.924825966,0.895006001,-2.370558023,0.975096583,0.198825091,0.907848716,-2.50182128,0.994675696,1.094525576,1.335832477,-1.628642797,0.183617726,0.060797982,1.474303961,-1.994701982,0.314591855,1.040047169,1.652318835,-1.367763042,0.026061051,0.122630075,1.901141524,-2.079505205,0.047987286,1.036756754,1.764196396,-1.33607173,0.033555485,0.124519266,2.056113005,-2.138908863,0.060598798,1.022299409,1.719650149,-1.397307515,0.042892706,0.164327979,2.003907919,-2.208982944,0.082945444,1.001963735,1.680487275,-1.377183914,0.043522231,0.183637813,1.943643212,-2.1032691,0.083445124,0.759409547,1.922596097,-0.07727965,0.004113452,0.313493282,1.897158504,0.081657656,0.004259744,0.707678437,2.747188807,0.150037885,0.010615691,0.369998485,2.712772131,0.161710545,0.007741494,0.732071102,3.473000765,1.608116388,0.000783781,0.382617682,3.451348305,1.333224177,0.000726165,0.729287386,3.599523306,1.68950057,0.000248871,0.388237625,3.572549343,1.415971518,0.000839352,0.688018262,3.781094313,0.808011174,0.00096243,0.443773031,3.768279314,0.456819832,0.002384164
1,0.589281917,0.700827301,-4.072409153,0.999600649,0.666560113,0.573448181,-4.053242683,0.999132991,0.710421801,0.577192128,-4.052775383,0.999013603,0.752596676,0.583094776,-4.053218842,0.998481572,0.534025908,0.559099913,-4.07674408,0.999415815,0.483216941,0.55441469,-4.077265739,0.99951756,0.44586578,0.554281473,-4.077643871,0.999466062,0.813241959,0.614485502,-3.368936062,0.998401284,0.387898713,0.571982205,-3.420741558,0.99973011,0.640702128,0.833691835,-3.761045456,0.998747587,0.511027336,0.82094568,-3.790291548,0.999373674,0.924742043,0.894754171,-2.365486622,0.972289562,0.198792547,0.903231621,-2.49733901,0.994441211,1.084916472,1.333386064,-1.522251487,0.182923406,0.061012387,1.47448349,-1.913945913,0.314294815,1.012410164,1.644320846,-1.121330857,0.025342457,0.124600373,1.898352027,-1.844676375,0.047841225,1.005256653,1.756833911,-1.067851305,0.032435771,0.125899628,2.05252862,-1.87913835,0.05995886,0.991153359,1.708905697,-1.132130384,0.041316502,0.165872708,2.000769615,-1.95493567,0.081798792,0.973935604,1.670102596,-1.130618691,0.042114533,0.184898138,1.940921783,-1.867049813,0.082764231,0.759007037,1.921870351,-0.081992403,0.004019737,0.311895669,1.897836566,0.086200349,0.004181433,0.705901027,2.759605646,0.152732044,0.01054311,0.368520051,2.72743535,0.187715963,0.007608986,0.730776191,3.494122982,1.624200463,0.000765345,0.378127784,3.47151494,1.348248959,0.000715229,0.728542089,3.621615171,1.707383752,0.000237634,0.384438902,3.593518019,1.427998781,0.000830808,0.687222481,3.800224304,0.849288106,0.00093682,0.436510473,3.784923792,0.531414688,0.002362349
1,0.589368165,0.69352591,-4.189225674,0.999590397,0.666779399,0.566120565,-4.162273407,0.999146581,0.710523009,0.569944501,-4.161747932,0.999013305,0.752618611,0.576192677,-4.162028313,0.99846065,0.534414947,0.552132666,-4.180412769,0.999432623,0.48386544,0.547883689,-4.18103075,0.999528646,0.446746498,0.548062742,-4.181093693,0.999475479,0.81318301,0.611586154,-3.429363251,0.998379588,0.388994396,0.566020727,-3.496707916,0.999737084,0.640928805,0.827345192,-3.86067009,0.998665154,0.511063218,0.815403521,-3.885060787,0.999344409,0.92476666,0.892618001,-2.413384914,0.968579054,0.199010327,0.896581948,-2.51840663,0.993954599,1.082616091,1.276983142,-1.789934516,0.178937122,0.061834902,1.457419872,-1.965465188,0.309415996,0.992755711,1.49804318,-1.616658449,0.025117269,0.129141897,1.823565364,-1.985326171,0.047638528,0.979958892,1.590865612,-1.613134742,0.032278292,0.132328942,1.970546603,-2.042425156,0.059873782,0.957373977,1.532591939,-1.655912399,0.040883791,0.174323991,1.900834799,-2.097877979,0.081606112,0.942854762,1.500669956,-1.623669028,0.04166685,0.192219198,1.843581676,-2.000980854,0.08264672,0.758657336,1.92074132,-0.090762779,0.003961117,0.311067283,1.894470215,0.095476247,0.004113554,0.704717875,2.742789745,0.165402234,0.010548596,0.367290795,2.710189342,0.187773451,0.007492258,0.729564369,3.471239567,1.633320212,0.00073348,0.372369647,3.444960594,1.367563367,0.000689209,0.727320075,3.597912788,1.719046831,0.000223586,0.378938764,3.566450834,1.444577813,0.000801048,0.680569887,3.778461218,0.85722369,0.000893516,0.423954487,3.762657404,0.531653702,0.002294
1,0.589396119,0.690000594,-4.181916237,0.999577224,0.66682601,0.561890185,-4.15443182,0.999152541,0.71050477,0.565443039,-4.153905392,0.999006391,0.752577662,0.571497262,-4.154170036,0.998432517,0.534420729,0.548658013,-4.172492981,0.999443471,0.483876705,0.54472512,-4.173169136,0.999535799,0.44681558,0.545132458,-4.173209667,0.999480784,0.81310761,0.608506501,-3.418055058,0.998351395,0.389269322,0.563894391,-3.491637468,0.999740958,0.641288877,0.82389915,-3.852769136,0.99858129,0.511114597,0.812370241,-3.877356291,0.999312043,0.925039589,0.890388727,-2.40433383,0.966278791,0.199499428,0.894570768,-2.513013601,0.993579149,1.082680106,1.259014487,-1.760860443,0.179325864,0.061845202,1.441198468,-1.977090836,0.30782041,0.990966499,1.486967444,-1.571256399,0.025033321,0.132756382,1.77875495,-2.037667274,0.047714382,0.978672147,1.585423946,-1.562901258,0.03203902,0.137224421,1.921314478,-2.101253986,0.059805594,0.953494668,1.530555964,-1.614417791,0.040423747,0.181472883,1.851413965,-2.158285379,0.081380151,0.939380765,1.495658875,-1.581015468,0.041175924,0.197538778,1.795429111,-2.055418968,0.082480982,0.760190785,1.919764638,-0.095643863,0.00394425,0.311311603,1.893604636,0.100391373,0.004088014,0.706006527,2.740597963,0.171349287,0.01077986,0.367503226,2.704029799,0.198933229,0.007451285,0.72935003,3.472734213,1.632057428,0.000722623,0.372754425,3.44620347,1.37984252,0.000680319,0.726940036,3.601164103,1.716313362,0.000215712,0.379142344,3.570312977,1.459347606,0.000798004,0.6807549,3.779932976,0.833035827,0.000870268,0.425813824,3.764153242,0.524669051,0.002263829
